comm_id,donor_id,campaign_id,comm_date,comm_type,outcome,resulted_in_donation,cost
COM003048,D01672,C016,2024-12-16,Phone Call,Opened,0,2.3
COM003049,D01553,C006,2022-08-29,Thank You Letter,Clicked,0,8.38
COM003050,D01514,C027,2021-12-26,Event Invitation,Donated,1,4.61
COM003051,D00172,C014,2021-05-19,Impact Report,No Response,0,5.65
COM003052,D01450,C030,2024-04-20,Newsletter,No Response,0,13.54
COM003053,D00244,C008,2023-05-28,Phone Call,Opened,0,13.97
COM003054,D01639,C010,2022-02-25,Event Invitation,Clicked,0,14.4
COM003055,D01170,C015,2021-07-04,Thank You Letter,Bounced,0,10.27
COM003056,D01071,C019,2022-11-04,Event Invitation,Unsubscribed,0,8.4
COM003057,D00684,C006,2024-06-04,Thank You Letter,Clicked,0,11.28
COM003058,D00367,C014,2021-04-01,SMS,Donated,1,2.55
COM003059,D01352,C023,2022-05-22,Phone Call,Attended,0,23.88
COM003060,D01399,C001,2023-05-28,Direct Mail,No Response,0,9.76
COM003061,D01833,C023,2022-11-21,Phone Call,Opened,0,8.35
COM003062,D01103,C007,2024-09-26,Email,Clicked,0,10.79
COM003063,D00394,C004,2023-03-07,Direct Mail,Attended,0,4.05
COM003064,D01254,C030,2024-04-06,Phone Call,Unsubscribed,0,3.24
COM003065,D00332,C018,2021-07-25,Impact Report,Bounced,0,24.45
COM003066,D01920,C030,2021-03-04,Email,Opened,0,8.21
COM003067,D01811,C007,2022-09-23,Email,Clicked,0,11.48
COM003068,D01720,C025,2020-03-15,Phone Call,Clicked,0,20.67
COM003069,D01756,C020,2024-11-08,Email,Opened,0,11.35
COM003070,D01976,C013,2023-12-27,Impact Report,Donated,1,15.7
COM003071,D01778,C008,2023-03-14,Phone Call,No Response,0,3.61
COM003072,D01484,C028,2024-04-21,Event Invitation,Opened,0,24.14
COM003073,D01855,C029,2020-10-16,SMS,Opened,0,4.64
COM003074,D00045,C017,2020-02-23,Email,No Response,0,7.02
COM003075,D01756,C030,2020-03-20,Event Invitation,Opened,0,24.64
COM003076,D01543,C019,2022-08-16,Impact Report,No Response,0,7.76
COM003077,D00047,C019,2022-04-21,SMS,No Response,0,17.93
COM003078,D01164,C002,2020-09-08,SMS,Clicked,0,10.68
COM003079,D01617,C003,2021-01-06,Phone Call,Bounced,0,15.98
COM003080,D00348,C001,2021-07-16,Phone Call,Unsubscribed,0,18.3
COM003081,D01107,C009,2021-09-28,Email,No Response,0,9.53
COM003082,D01865,C003,2022-06-07,Direct Mail,No Response,0,11.97
COM003083,D00246,C029,2024-06-07,Direct Mail,No Response,0,10.42
COM003084,D00569,C024,2023-10-10,Impact Report,No Response,0,23.28
COM003085,D00457,C028,2021-07-25,Impact Report,Opened,0,22.0
COM003086,D00075,C002,2022-03-21,Event Invitation,No Response,0,15.83
COM003087,D01010,C025,2024-09-16,Direct Mail,Opened,0,21.19
COM003088,D00409,C004,2023-04-15,Thank You Letter,No Response,0,21.36
COM003089,D01117,C004,2020-05-01,Newsletter,Clicked,0,0.96
COM003090,D01803,C013,2024-05-26,Impact Report,No Response,0,17.09
COM003091,D01250,C016,2024-12-13,Newsletter,Opened,0,8.29
COM003092,D00958,C019,2024-04-01,Email,Clicked,0,10.74
COM003093,D00410,C025,2023-10-23,Phone Call,Donated,1,24.97
COM003094,D01368,C010,2024-07-14,Phone Call,Attended,0,24.06
COM003095,D01118,C001,2022-07-27,Event Invitation,Donated,1,19.92
COM003096,D00542,C007,2020-10-25,Phone Call,Donated,1,4.92
COM003097,D01697,C021,2020-11-07,Thank You Letter,No Response,0,10.75
COM003098,D00623,C002,2021-04-01,Event Invitation,Donated,1,8.27
COM003099,D01873,C004,2021-01-25,Phone Call,Donated,1,14.27
COM003100,D01803,C016,2023-11-28,Phone Call,Attended,0,10.92
COM003101,D00561,C022,2021-05-27,Newsletter,Unsubscribed,0,8.79
COM003102,D01523,C010,2022-02-09,Email,Unsubscribed,0,15.37
COM003103,D01951,C002,2020-08-09,Thank You Letter,Donated,1,17.38
COM003104,D01039,C002,2021-07-20,Phone Call,No Response,0,15.56
COM003105,D01025,C012,2020-09-02,Event Invitation,No Response,0,14.2
COM003106,D01052,C020,2021-01-10,SMS,Clicked,0,17.63
COM003107,D00710,C003,2020-12-12,Email,No Response,0,13.4
COM003108,D01917,C019,2022-05-15,Direct Mail,Called Back,0,6.59
COM003109,D01508,C019,2021-10-29,SMS,Bounced,0,18.29
COM003110,D00724,C007,2020-11-02,Phone Call,Donated,1,16.28
COM003111,D00952,C022,2023-12-26,Impact Report,Bounced,0,12.59
COM003112,D01455,C014,2023-04-14,Newsletter,Opened,0,8.53
COM003113,D00791,C004,2023-02-23,Impact Report,Opened,0,14.63
COM003114,D01022,C017,2023-12-21,SMS,Unsubscribed,0,15.15
COM003115,D00240,C017,2022-10-09,Thank You Letter,No Response,0,15.68
COM003116,D01778,C005,2023-05-26,SMS,Clicked,0,6.35
COM003117,D00264,C019,2024-02-17,Email,No Response,0,21.53
COM003118,D01648,C026,2023-05-05,Event Invitation,No Response,0,15.65
COM003119,D00248,C007,2022-01-18,Phone Call,No Response,0,15.0
COM003120,D01403,C021,2023-12-03,Phone Call,Donated,1,9.0
COM003121,D01729,C015,2021-08-02,Event Invitation,No Response,0,18.42
COM003122,D00038,C027,2020-04-20,Thank You Letter,Clicked,0,23.28
COM003123,D00057,C024,2022-02-27,Direct Mail,Bounced,0,11.06
COM003124,D01469,C018,2020-01-29,Newsletter,No Response,0,14.11
COM003125,D01233,C020,2024-11-11,Impact Report,Opened,0,7.45
COM003126,D01733,C004,2023-12-09,Email,Clicked,0,21.09
COM003127,D01758,C007,2024-10-23,Thank You Letter,Donated,1,6.63
COM003128,D01697,C010,2022-01-17,Direct Mail,Unsubscribed,0,2.14
COM003129,D00571,C009,2024-11-08,Newsletter,Bounced,0,7.57
COM003130,D01924,C015,2023-06-06,Thank You Letter,Clicked,0,10.14
COM003131,D00621,C027,2021-07-29,Impact Report,Clicked,0,15.14
COM003132,D01916,C025,2022-11-10,Newsletter,No Response,0,5.82
COM003133,D00412,C030,2024-02-14,Newsletter,Bounced,0,21.87
COM003134,D01672,C002,2021-07-29,Impact Report,Clicked,0,1.95
COM003135,D00877,C005,2024-10-26,Thank You Letter,Donated,1,3.77
COM003136,D01616,C010,2022-04-20,Phone Call,Unsubscribed,0,19.79
COM003137,D00212,C028,2024-07-14,Event Invitation,Donated,1,5.29
COM003138,D00600,C028,2024-12-09,Email,Clicked,0,0.59
COM003139,D01087,C011,2021-07-02,Email,Attended,0,24.48
COM003140,D00480,C029,2020-05-10,Phone Call,No Response,0,20.73
COM003141,D00051,C005,2024-02-21,Email,Clicked,0,14.28
COM003142,D01922,C009,2021-10-12,Event Invitation,Called Back,0,15.42
COM003143,D01643,C020,2023-12-13,Email,Bounced,0,19.77
COM003144,D01604,C022,2020-06-27,Phone Call,Clicked,0,1.2
COM003145,D00132,C003,2023-04-22,Phone Call,Clicked,0,19.93
COM003146,D01601,C004,2020-07-30,Impact Report,Donated,1,5.26
COM003147,D00991,C015,2021-03-18,SMS,No Response,0,14.84
COM003148,D00896,C027,2022-07-22,Email,No Response,0,7.66
COM003149,D01160,C011,2024-08-10,SMS,No Response,0,21.34
COM003150,D01740,C011,2021-04-30,Direct Mail,No Response,0,1.66
COM003151,D01561,C009,2022-04-10,Phone Call,No Response,0,14.83
COM003152,D01541,C029,2020-11-02,Newsletter,Clicked,0,3.86
COM003153,D00068,C002,2022-08-17,Impact Report,Unsubscribed,0,13.84
COM003154,D00135,C022,2022-08-23,Thank You Letter,Bounced,0,4.93
COM003155,D00506,C007,2021-06-28,SMS,Clicked,0,15.1
COM003156,D00894,C010,2022-10-14,Newsletter,Donated,1,3.87
COM003157,D00103,C013,2021-09-14,Direct Mail,Opened,0,11.78
COM003158,D01895,C030,2024-04-14,Phone Call,No Response,0,7.04
COM003159,D01930,C022,2023-05-24,Thank You Letter,No Response,0,23.1
COM003160,D00382,C025,2024-10-16,Impact Report,Donated,1,23.42
COM003161,D00727,C016,2021-09-27,Event Invitation,No Response,0,8.17
COM003162,D01442,C030,2023-06-11,Email,Clicked,0,5.67
COM003163,D01464,C021,2022-08-09,Thank You Letter,No Response,0,16.25
COM003164,D01794,C026,2023-10-11,Event Invitation,No Response,0,1.85
COM003165,D01525,C029,2023-05-24,Thank You Letter,Donated,1,19.18
COM003166,D01077,C024,2023-12-26,Event Invitation,Opened,0,0.75
COM003167,D01527,C013,2020-01-14,Newsletter,Unsubscribed,0,4.61
COM003168,D00518,C004,2023-03-15,Email,No Response,0,15.63
COM003169,D01187,C026,2021-09-21,Newsletter,Opened,0,12.59
COM003170,D01040,C030,2023-04-27,Direct Mail,Unsubscribed,0,20.71
COM003171,D00172,C013,2022-02-22,Impact Report,Attended,0,9.66
COM003172,D01545,C013,2023-11-05,Phone Call,No Response,0,5.41
COM003173,D00529,C024,2022-08-25,Email,Opened,0,7.06
COM003174,D01429,C024,2024-02-21,SMS,No Response,0,19.48
COM003175,D01462,C028,2021-01-14,Thank You Letter,No Response,0,15.74
COM003176,D01724,C007,2022-10-11,Email,Donated,1,2.84
COM003177,D01472,C006,2023-03-03,Newsletter,Donated,1,8.09
COM003178,D00346,C023,2020-04-27,Direct Mail,No Response,0,12.39
COM003179,D01388,C006,2024-02-06,Phone Call,Donated,1,1.23
COM003180,D01531,C029,2022-07-17,SMS,No Response,0,14.8
COM003181,D00848,C028,2024-11-18,Thank You Letter,Opened,0,7.1
COM003182,D00588,C011,2022-09-02,Direct Mail,Unsubscribed,0,9.38
COM003183,D00445,C016,2023-11-07,Impact Report,Opened,0,22.05
COM003184,D01785,C003,2023-07-11,Direct Mail,No Response,0,7.79
COM003185,D00106,C007,2024-09-15,Direct Mail,No Response,0,16.91
COM003186,D00760,C002,2024-02-07,Direct Mail,Donated,1,19.15
COM003187,D00887,C007,2024-12-13,Email,Clicked,0,12.73
COM003188,D00535,C006,2024-07-27,Email,No Response,0,11.41
COM003189,D00661,C004,2021-06-06,Event Invitation,No Response,0,16.31
COM003190,D01772,C007,2023-09-23,Email,Donated,1,5.18
COM003191,D00304,C018,2020-02-05,Direct Mail,No Response,0,22.9
COM003192,D00196,C014,2023-08-07,Newsletter,No Response,0,22.28
COM003193,D01035,C028,2024-12-05,Direct Mail,No Response,0,9.27
COM003194,D00066,C011,2020-03-03,Email,No Response,0,15.06
COM003195,D01934,C002,2023-09-24,Event Invitation,Donated,1,10.04
COM003196,D01081,C004,2023-05-08,Impact Report,No Response,0,20.44
COM003197,D00959,C023,2022-09-28,Thank You Letter,No Response,0,20.58
COM003198,D01456,C024,2021-12-07,Event Invitation,No Response,0,5.08
COM003199,D00870,C023,2021-03-09,SMS,Unsubscribed,0,0.71
COM003200,D01652,C012,2024-04-19,Event Invitation,Opened,0,7.79
COM003201,D01697,C015,2020-10-01,Impact Report,No Response,0,16.72
COM003202,D00184,C011,2020-11-18,Phone Call,Unsubscribed,0,3.68
COM003203,D01259,C027,2023-12-09,Thank You Letter,Donated,1,10.21
COM003204,D00935,C001,2024-03-03,Newsletter,No Response,0,23.57
COM003205,D00109,C011,2022-12-08,Thank You Letter,No Response,0,13.81
COM003206,D01497,C030,2023-12-27,Phone Call,No Response,0,3.89
COM003207,D01762,C014,2021-06-30,Email,Bounced,0,14.95
COM003208,D01447,C029,2020-06-21,Direct Mail,Clicked,0,8.03
COM003209,D01167,C015,2020-10-11,Event Invitation,No Response,0,5.74
COM003210,D01210,C008,2024-04-03,SMS,Clicked,0,13.69
COM003211,D01307,C004,2024-02-01,Event Invitation,Unsubscribed,0,14.88
COM003212,D01354,C010,2024-02-20,Event Invitation,Clicked,0,12.91
COM003213,D00038,C017,2021-08-30,SMS,Donated,1,11.17
COM003214,D01131,C021,2022-04-21,Impact Report,No Response,0,12.58
COM003215,D01895,C025,2023-10-09,Email,No Response,0,17.3
COM003216,D00140,C025,2020-07-18,Impact Report,Opened,0,18.88
COM003217,D01087,C015,2024-11-24,Email,Donated,1,9.34
COM003218,D00693,C030,2023-11-20,Email,Donated,1,5.96
COM003219,D01308,C006,2024-03-07,Email,Unsubscribed,0,16.64
COM003220,D01246,C014,2022-11-07,Newsletter,Donated,1,4.41
COM003221,D01444,C029,2023-11-22,Direct Mail,No Response,0,8.11
COM003222,D01926,C011,2020-03-04,Impact Report,No Response,0,5.2
COM003223,D00766,C003,2022-01-29,Phone Call,No Response,0,11.9
COM003224,D01769,C017,2024-11-08,Phone Call,No Response,0,3.63
COM003225,D01311,C021,2020-06-07,SMS,Attended,0,3.44
COM003226,D01213,C004,2020-10-24,SMS,Clicked,0,2.22
COM003227,D00726,C009,2020-09-14,Email,Opened,0,19.22
COM003228,D01198,C003,2023-05-13,Thank You Letter,No Response,0,24.01
COM003229,D00384,C012,2020-01-09,Newsletter,Clicked,0,9.19
COM003230,D00486,C027,2021-03-22,SMS,No Response,0,11.37
COM003231,D01864,C028,2022-01-23,Newsletter,Bounced,0,5.44
COM003232,D01796,C004,2023-10-04,Event Invitation,Opened,0,7.43
COM003233,D00233,C011,2020-12-24,Direct Mail,Clicked,0,9.03
COM003234,D00052,C023,2024-07-08,Direct Mail,No Response,0,15.8
COM003235,D01085,C009,2022-11-09,Event Invitation,No Response,0,10.11
COM003236,D01237,C028,2024-04-23,Email,Opened,0,13.0
COM003237,D00251,C009,2024-06-24,SMS,No Response,0,13.71
COM003238,D00026,C012,2021-08-21,SMS,Donated,1,21.5
COM003239,D00114,C002,2020-07-31,Phone Call,No Response,0,15.98
COM003240,D00243,C024,2023-08-15,Phone Call,No Response,0,17.49
COM003241,D00518,C023,2024-12-28,Phone Call,No Response,0,8.17
COM003242,D01681,C022,2021-05-08,Email,Attended,0,15.72
COM003243,D00270,C007,2022-09-07,Direct Mail,Bounced,0,17.29
COM003244,D00135,C012,2021-06-13,Impact Report,No Response,0,20.43
COM003245,D00161,C018,2020-07-19,Direct Mail,Opened,0,7.39
COM003246,D00916,C010,2020-05-25,Direct Mail,Attended,0,15.1
COM003247,D00897,C010,2024-08-20,Direct Mail,Clicked,0,24.13
COM003248,D01473,C019,2024-10-05,SMS,Clicked,0,23.12
COM003249,D01005,C007,2024-07-17,Event Invitation,No Response,0,17.56
COM003250,D00763,C002,2022-01-18,Impact Report,Unsubscribed,0,24.1
COM003251,D01091,C017,2023-02-17,Impact Report,Unsubscribed,0,2.52
COM003252,D00073,C010,2022-04-18,Newsletter,Called Back,0,0.65
COM003253,D00010,C011,2024-02-29,Phone Call,No Response,0,9.4
COM003254,D00426,C016,2022-05-08,Impact Report,No Response,0,8.18
COM003255,D01047,C007,2023-06-03,Direct Mail,No Response,0,13.61
COM003256,D01423,C020,2024-09-30,Phone Call,No Response,0,24.17
COM003257,D01115,C023,2024-08-30,Impact Report,Clicked,0,13.31
COM003258,D01534,C011,2023-09-12,Email,No Response,0,13.7
COM003259,D01383,C007,2023-01-05,Email,No Response,0,19.96
COM003260,D01861,C025,2022-10-05,SMS,Opened,0,14.26
COM003261,D00873,C022,2021-05-01,Direct Mail,Bounced,0,4.85
COM003262,D00057,C005,2022-12-14,Direct Mail,Opened,0,23.95
COM003263,D00875,C016,2020-01-14,Direct Mail,Opened,0,24.72
COM003264,D01534,C008,2020-11-03,SMS,No Response,0,20.72
COM003265,D00052,C020,2021-09-16,Phone Call,Donated,1,17.74
COM003266,D01616,C014,2020-08-11,SMS,Opened,0,21.64
COM003267,D01893,C002,2021-11-09,Newsletter,Called Back,0,11.26
COM003268,D00709,C010,2023-05-13,Phone Call,Donated,1,1.55
COM003269,D00686,C025,2021-09-19,Phone Call,No Response,0,11.65
COM003270,D00966,C007,2022-10-16,SMS,Opened,0,5.82
COM003271,D00331,C018,2020-01-26,Newsletter,Bounced,0,3.37
COM003272,D01981,C021,2021-08-18,Newsletter,Opened,0,5.48
COM003273,D01976,C019,2024-09-03,Event Invitation,No Response,0,9.65
COM003274,D00840,C015,2023-07-27,Impact Report,No Response,0,23.97
COM003275,D00549,C019,2022-06-07,SMS,Opened,0,7.42
COM003276,D01725,C021,2023-12-10,SMS,No Response,0,17.96
COM003277,D00021,C028,2020-12-18,SMS,Opened,0,18.42
COM003278,D01021,C006,2023-04-13,Event Invitation,No Response,0,19.59
COM003279,D00512,C029,2022-12-29,Email,Unsubscribed,0,1.51
COM003280,D01807,C023,2021-12-22,Email,Bounced,0,10.98
COM003281,D01411,C021,2020-08-23,Thank You Letter,Unsubscribed,0,16.63
COM003282,D00097,C012,2021-03-06,Impact Report,No Response,0,8.5
COM003283,D01472,C025,2022-11-25,Email,No Response,0,1.37
COM003284,D01591,C020,2023-07-16,Newsletter,No Response,0,6.95
COM003285,D00536,C019,2023-10-14,Direct Mail,Donated,1,24.46
COM003286,D01323,C003,2022-01-08,Email,Bounced,0,12.56
COM003287,D00274,C004,2020-09-18,Impact Report,Donated,1,5.36
COM003288,D00585,C010,2022-01-04,Impact Report,Opened,0,9.24
COM003289,D00565,C003,2023-04-30,Newsletter,Opened,0,21.45
COM003290,D00807,C018,2021-02-21,Newsletter,Opened,0,19.58
COM003291,D00903,C010,2021-07-05,Event Invitation,Opened,0,16.43
COM003292,D00535,C018,2022-11-22,Event Invitation,Attended,0,20.72
COM003293,D01078,C011,2021-03-08,Phone Call,Attended,0,19.19
COM003294,D00015,C011,2020-01-15,Event Invitation,No Response,0,19.13
COM003295,D00628,C017,2023-09-14,Email,No Response,0,5.1
COM003296,D00814,C026,2020-01-18,Newsletter,Donated,1,21.96
COM003297,D01440,C025,2024-02-13,Direct Mail,No Response,0,12.88
COM003298,D00797,C010,2021-12-14,Email,Bounced,0,9.27
COM003299,D00438,C022,2024-06-18,Direct Mail,Bounced,0,17.5
COM003300,D00467,C019,2020-10-14,Event Invitation,Bounced,0,9.59
COM003301,D01110,C018,2023-10-16,Email,Opened,0,8.51
COM003302,D01157,C009,2022-04-08,Thank You Letter,No Response,0,5.21
COM003303,D01601,C021,2022-09-03,Direct Mail,Clicked,0,19.08
COM003304,D01011,C021,2023-01-02,Impact Report,No Response,0,2.61
COM003305,D01854,C024,2020-12-13,Thank You Letter,No Response,0,22.66
COM003306,D00116,C013,2022-12-29,Thank You Letter,No Response,0,6.14
COM003307,D00276,C017,2024-08-12,Event Invitation,Clicked,0,7.28
COM003308,D01417,C023,2020-12-10,SMS,No Response,0,13.36
COM003309,D01660,C025,2022-01-18,Direct Mail,Opened,0,10.56
COM003310,D01246,C028,2020-09-11,Phone Call,Bounced,0,2.46
COM003311,D00494,C027,2024-01-17,Thank You Letter,Clicked,0,18.06
COM003312,D00651,C024,2024-02-16,Event Invitation,Clicked,0,22.9
COM003313,D00143,C030,2024-03-15,SMS,No Response,0,3.06
COM003314,D01610,C018,2020-10-25,Event Invitation,Clicked,0,17.43
COM003315,D01192,C008,2020-12-02,SMS,Clicked,0,3.32
COM003316,D00318,C024,2021-12-16,Impact Report,Clicked,0,7.29
COM003317,D00865,C018,2023-11-17,Impact Report,Attended,0,6.04
COM003318,D00107,C012,2022-04-07,Impact Report,Opened,0,12.58
COM003319,D01340,C006,2023-03-25,Impact Report,Unsubscribed,0,6.89
COM003320,D00869,C009,2022-09-07,Impact Report,No Response,0,18.45
COM003321,D00839,C030,2021-11-24,Newsletter,Attended,0,12.35
COM003322,D01502,C017,2023-05-02,Event Invitation,No Response,0,4.71
COM003323,D00935,C026,2020-04-12,SMS,Opened,0,22.27
COM003324,D00457,C028,2023-08-31,Impact Report,Clicked,0,12.35
COM003325,D01754,C006,2020-12-27,Phone Call,Clicked,0,14.35
COM003326,D01648,C030,2022-11-27,Newsletter,Opened,0,2.1
COM003327,D00538,C012,2020-11-04,Impact Report,No Response,0,11.84
COM003328,D00562,C013,2022-08-28,SMS,Donated,1,5.77
COM003329,D01907,C015,2022-08-22,Newsletter,Opened,0,21.87
COM003330,D00783,C026,2020-02-19,Direct Mail,No Response,0,12.32
COM003331,D01676,C007,2023-09-25,Thank You Letter,Opened,0,21.93
COM003332,D01202,C010,2021-03-22,Direct Mail,Donated,1,1.48
COM003333,D01020,C007,2023-01-17,Newsletter,Bounced,0,5.17
COM003334,D01287,C026,2022-05-10,SMS,Donated,1,20.79
COM003335,D00275,C014,2022-09-13,Event Invitation,Opened,0,13.72
COM003336,D00030,C029,2022-03-30,Email,Opened,0,2.99
COM003337,D00223,C026,2020-08-14,Direct Mail,No Response,0,20.7
COM003338,D00796,C014,2020-06-07,Impact Report,Donated,1,24.76
COM003339,D00102,C020,2023-08-16,Newsletter,Donated,1,10.51
COM003340,D00239,C011,2022-12-02,Direct Mail,No Response,0,15.21
COM003341,D01417,C005,2020-09-28,SMS,Donated,1,11.46
COM003342,D00825,C001,2023-07-11,Event Invitation,No Response,0,17.8
COM003343,D00601,C025,2023-10-30,Newsletter,No Response,0,3.26
COM003344,D01992,C016,2020-10-20,Email,No Response,0,2.86
COM003345,D00921,C028,2021-09-04,Newsletter,Clicked,0,8.07
COM003346,D00357,C018,2022-11-25,Email,No Response,0,2.59
COM003347,D01081,C006,2022-08-22,Event Invitation,Donated,1,13.1
COM003348,D01032,C022,2024-02-17,Impact Report,No Response,0,15.8
COM003349,D00284,C004,2022-09-26,Phone Call,No Response,0,5.63
COM003350,D00886,C021,2021-08-05,Event Invitation,No Response,0,13.47
COM003351,D00201,C028,2022-02-22,Event Invitation,Donated,1,9.19
COM003352,D01557,C001,2021-05-19,Impact Report,No Response,0,18.1
COM003353,D01911,C006,2024-10-22,Thank You Letter,No Response,0,0.63
COM003354,D00892,C013,2021-11-28,Direct Mail,Opened,0,13.18
COM003355,D01494,C010,2023-04-03,Direct Mail,No Response,0,10.78
COM003356,D01787,C015,2024-04-11,Phone Call,Bounced,0,17.74
COM003357,D00535,C012,2024-07-25,Email,Donated,1,24.47
COM003358,D00286,C010,2021-04-07,Phone Call,Donated,1,15.99
COM003359,D01729,C029,2023-05-02,Direct Mail,Bounced,0,8.89
COM003360,D00181,C030,2021-05-03,Event Invitation,No Response,0,5.22
COM003361,D01748,C004,2021-11-03,Email,Donated,1,1.61
COM003362,D00555,C007,2022-03-11,Newsletter,Opened,0,2.64
COM003363,D00609,C007,2020-11-19,Thank You Letter,No Response,0,17.73
COM003364,D01069,C017,2024-04-18,Impact Report,Clicked,0,21.76
COM003365,D00529,C008,2024-10-05,Email,Opened,0,12.0
COM003366,D01748,C016,2024-04-27,Phone Call,Opened,0,4.78
COM003367,D00731,C013,2023-04-14,Phone Call,Opened,0,3.19
COM003368,D01907,C006,2020-08-19,Direct Mail,Attended,0,19.88
COM003369,D01660,C017,2023-05-25,Event Invitation,Opened,0,16.36
COM003370,D01317,C017,2022-10-23,Direct Mail,No Response,0,7.35
COM003371,D00133,C005,2022-01-21,Impact Report,No Response,0,15.73
COM003372,D00436,C010,2023-04-10,Direct Mail,No Response,0,13.92
COM003373,D01187,C016,2022-12-09,Direct Mail,No Response,0,23.51
COM003374,D01511,C009,2024-06-21,Thank You Letter,Bounced,0,0.85
COM003375,D01499,C011,2021-01-20,Phone Call,Clicked,0,6.3
COM003376,D00682,C024,2020-03-31,Newsletter,Bounced,0,20.89
COM003377,D01980,C003,2021-03-01,Thank You Letter,No Response,0,14.89
COM003378,D00178,C004,2021-10-24,Newsletter,Bounced,0,21.16
COM003379,D01093,C029,2020-05-28,Direct Mail,Unsubscribed,0,18.1
COM003380,D01110,C017,2020-12-27,Thank You Letter,No Response,0,12.61
COM003381,D00356,C018,2023-08-08,Event Invitation,No Response,0,22.34
