donation_id,donor_id,campaign_id,donation_date,amount,payment_method,is_recurring,status,channel,fiscal_year,quarter,month,year
DON002543,D01122,C013,2021-08-10,75.0,PayPal,0,Completed,Telephone,FY2021,Q3,August,2021
DON002544,D01666,C004,2021-05-21,287.0,Bank Transfer,0,Completed,Email,FY2020,Q2,May,2021
DON002545,D01632,C004,2021-04-16,832.0,Bank Transfer,1,Completed,Email,FY2020,Q2,April,2021
DON002546,D00121,C001,2021-11-19,62.6,Credit Card,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON002547,D01086,C016,2022-05-18,184.0,Cheque,1,Completed,Telephone,FY2021,Q2,May,2022
DON002548,D00977,C008,2022-11-15,31.2,Cash,1,Refunded,Event,FY2022,Q4,November,2022
DON002549,D00542,C022,2023-10-28,283.5,PayPal,0,Completed,Recurring,FY2023,Q4,October,2023
DON002550,D00264,C015,2024-08-04,150.0,Credit Card,0,Completed,Corporate,FY2024,Q3,August,2024
DON002551,D00039,C028,2024-09-11,34300.0,Credit Card,1,Completed,Direct Mail,FY2024,Q3,September,2024
DON002552,D01111,C015,2024-06-10,32.2,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON002553,D01786,C009,2020-06-12,28650.0,Credit Card,1,Completed,Social Media,FY2019,Q2,June,2020
DON002554,D00363,C025,2024-03-13,89.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002555,D00078,C022,2023-09-21,17080.0,Credit Card,0,Completed,Recurring,FY2023,Q3,September,2023
DON002556,D00346,C025,2024-03-17,29350.0,PayPal,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002557,D01157,C008,2022-10-14,599000.0,Direct Debit,1,Completed,Event,FY2022,Q4,October,2022
DON002558,D00186,C015,2024-07-16,271500.0,Direct Debit,0,Completed,Corporate,FY2024,Q3,July,2024
DON002559,D00698,C008,2022-11-08,168.9,Bank Transfer,1,Completed,Event,FY2022,Q4,November,2022
DON002560,D00547,C023,2023-07-29,25.2,PayPal,0,Completed,Event,FY2023,Q3,July,2023
DON002561,D00791,C014,2022-08-11,39.6,Credit Card,0,Completed,Corporate,FY2022,Q3,August,2022
DON002562,D01286,C002,2024-07-03,136.2,Credit Card,1,Completed,Recurring,FY2024,Q3,July,2024
DON002563,D00498,C030,2024-10-16,14.3,Credit Card,0,Completed,Online,FY2024,Q4,October,2024
DON002564,D00912,C016,2022-06-02,67.3,Credit Card,0,Completed,Telephone,FY2021,Q2,June,2022
DON002565,D00604,C022,2023-09-06,21000.0,Credit Card,1,Failed,Recurring,FY2023,Q3,September,2023
DON002566,D00631,C020,2020-10-04,127000.0,Direct Debit,1,Completed,Direct Mail,FY2020,Q4,October,2020
DON002567,D01446,C004,2021-01-20,4910.0,Cheque,1,Completed,Email,FY2020,Q1,January,2021
DON002568,D01485,C010,2021-02-23,359.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q1,February,2021
DON002569,D01783,C018,2021-05-23,93.4,Credit Card,0,Completed,Online,FY2020,Q2,May,2021
DON002570,D01405,C026,2022-11-19,54.6,Direct Debit,1,Completed,Telephone,FY2022,Q4,November,2022
DON002571,D00420,C002,2024-10-20,70.35,Direct Debit,0,Completed,Recurring,FY2024,Q4,October,2024
DON002572,D00379,C007,2020-03-30,37.45,PayPal,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON002573,D00311,C028,2024-08-22,50.4,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON002574,D01033,C003,2022-07-27,28600.0,Cheque,0,Completed,Telephone,FY2022,Q3,July,2022
DON002575,D01411,C018,2021-06-28,139.0,Cash,0,Completed,Online,FY2020,Q2,June,2021
DON002576,D00907,C023,2023-07-22,57700.0,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON002577,D00878,C004,2021-05-01,428.5,Credit Card,1,Completed,Email,FY2020,Q2,May,2021
DON002578,D00025,C027,2022-04-16,600.0,Cash,0,Completed,Email,FY2021,Q2,April,2022
DON002579,D01758,C028,2024-08-02,5980.0,Bank Transfer,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON002580,D00014,C029,2023-08-23,229.5,Direct Debit,0,Refunded,Peer-to-Peer,FY2023,Q3,August,2023
DON002581,D01839,C017,2024-06-26,59400.0,Credit Card,1,Completed,Online,FY2023,Q2,June,2024
DON002582,D00751,C020,2020-09-27,1940.0,Bank Transfer,0,Completed,Direct Mail,FY2020,Q3,September,2020
DON002583,D01329,C004,2021-05-24,1296.0,Cheque,0,Completed,Email,FY2020,Q2,May,2021
DON002584,D01114,C028,2024-08-05,146.5,Cheque,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON002585,D00005,C015,2024-06-13,96.8,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON002586,D00892,C012,2023-01-13,171.6,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON002587,D01382,C018,2021-04-21,590.0,Direct Debit,0,Completed,Online,FY2020,Q2,April,2021
DON002588,D00823,C029,2023-10-09,278500.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON002589,D00760,C026,2022-12-22,246.8,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON002590,D01950,C016,2022-05-07,2000.0,Cash,0,Completed,Telephone,FY2021,Q2,May,2022
DON002591,D00785,C008,2022-10-21,26.4,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON002592,D00393,C018,2021-06-25,376.0,Bank Transfer,0,Completed,Online,FY2020,Q2,June,2021
DON002593,D00912,C023,2023-07-18,67.3,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON002594,D01825,C015,2024-08-11,290.0,Credit Card,0,Completed,Corporate,FY2024,Q3,August,2024
DON002595,D01982,C007,2020-05-11,40.5,Credit Card,1,Completed,Direct Mail,FY2019,Q2,May,2020
DON002596,D00110,C013,2021-07-03,146.8,Direct Debit,1,Completed,Telephone,FY2021,Q3,July,2021
DON002597,D01363,C023,2023-07-06,56000.0,Credit Card,1,Completed,Event,FY2023,Q3,July,2023
DON002598,D01911,C007,2020-03-28,754.0,Cheque,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON002599,D00874,C019,2020-08-18,105.5,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002600,D00978,C019,2020-08-12,98000.0,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002601,D00279,C021,2023-08-28,37.4,PayPal,0,Completed,Email,FY2023,Q3,August,2023
DON002602,D00440,C009,2020-07-18,9640.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON002603,D00065,C004,2021-02-07,2600.0,Credit Card,1,Completed,Email,FY2020,Q1,February,2021
DON002604,D01473,C024,2020-10-05,125.2,Cheque,0,Completed,Telephone,FY2020,Q4,October,2020
DON002605,D00669,C019,2020-07-21,409.0,Cash,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON002606,D01670,C024,2020-08-27,40800.0,Cheque,0,Completed,Telephone,FY2020,Q3,August,2020
DON002607,D00265,C028,2024-10-13,146.0,Bank Transfer,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON002608,D00292,C001,2021-10-26,36200.0,Direct Debit,0,Completed,Peer-to-Peer,FY2021,Q4,October,2021
DON002609,D01246,C015,2024-06-21,107.25,Credit Card,1,Completed,Corporate,FY2023,Q2,June,2024
DON002610,D01147,C007,2020-06-09,19150.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON002611,D00525,C020,2020-12-24,247.5,PayPal,0,Completed,Direct Mail,FY2020,Q4,December,2020
DON002612,D01331,C009,2020-07-28,10980.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON002613,D00976,C016,2022-04-04,138.0,Cheque,0,Failed,Telephone,FY2021,Q2,April,2022
DON002614,D00985,C006,2020-08-17,20.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,August,2020
DON002615,D00596,C019,2020-08-12,235.2,Credit Card,0,Failed,Peer-to-Peer,FY2020,Q3,August,2020
DON002616,D00513,C030,2024-12-06,123.0,Cash,0,Completed,Online,FY2024,Q4,December,2024
DON002617,D01793,C014,2022-08-02,121.6,Cheque,0,Completed,Corporate,FY2022,Q3,August,2022
DON002618,D00413,C004,2021-02-14,7150.0,Direct Debit,0,Completed,Email,FY2020,Q1,February,2021
DON002619,D00196,C015,2024-07-07,113.4,Direct Debit,0,Completed,Corporate,FY2024,Q3,July,2024
DON002620,D01234,C009,2020-08-13,27950.0,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON002621,D01019,C006,2020-10-08,126600.0,Direct Debit,0,Refunded,Social Media,FY2020,Q4,October,2020
DON002622,D00222,C006,2020-08-06,130.4,Bank Transfer,0,Completed,Social Media,FY2020,Q3,August,2020
DON002623,D01164,C021,2023-10-07,13300.0,Bank Transfer,0,Completed,Email,FY2023,Q4,October,2023
DON002624,D01174,C014,2022-03-21,141.2,Credit Card,0,Completed,Corporate,FY2021,Q1,March,2022
DON002625,D00812,C024,2020-10-07,156.3,Direct Debit,0,Completed,Telephone,FY2020,Q4,October,2020
DON002626,D00254,C006,2020-10-01,4050.0,Credit Card,0,Completed,Social Media,FY2020,Q4,October,2020
DON002627,D01285,C016,2022-04-30,181.8,Credit Card,0,Completed,Telephone,FY2021,Q2,April,2022
DON002628,D00244,C006,2020-09-23,48.8,Direct Debit,1,Completed,Social Media,FY2020,Q3,September,2020
DON002629,D00174,C027,2022-06-28,3530.0,Bank Transfer,0,Completed,Email,FY2021,Q2,June,2022
DON002630,D01444,C008,2022-11-28,6190.0,PayPal,0,Completed,Event,FY2022,Q4,November,2022
DON002631,D01781,C001,2021-12-12,75.15,Cheque,1,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON002632,D00812,C015,2024-06-17,26.05,Direct Debit,0,Completed,Corporate,FY2023,Q2,June,2024
DON002633,D01396,C028,2024-09-02,78600.0,Credit Card,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON002634,D01640,C010,2021-05-09,222.3,PayPal,1,Completed,Direct Mail,FY2020,Q2,May,2021
DON002635,D01800,C025,2024-03-25,47.4,Bank Transfer,1,Failed,Direct Mail,FY2023,Q1,March,2024
DON002636,D01597,C009,2020-05-26,274.4,Cheque,0,Completed,Social Media,FY2019,Q2,May,2020
DON002637,D00381,C028,2024-09-25,8860.0,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON002638,D00392,C017,2024-05-28,53.2,Cash,0,Completed,Online,FY2023,Q2,May,2024
DON002639,D01651,C024,2020-10-07,1466.0,Cheque,1,Completed,Telephone,FY2020,Q4,October,2020
DON002640,D00360,C029,2023-10-08,158400.0,PayPal,0,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON002641,D01318,C026,2022-12-10,244.8,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON002642,D01834,C028,2024-08-17,109.8,Cheque,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON002643,D01657,C017,2024-06-30,83.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON002644,D00847,C007,2020-06-23,296.0,PayPal,0,Completed,Direct Mail,FY2019,Q2,June,2020
DON002645,D00375,C003,2022-09-16,76.8,PayPal,0,Completed,Telephone,FY2022,Q3,September,2022
DON002646,D01520,C030,2024-10-13,90.2,Bank Transfer,0,Completed,Online,FY2024,Q4,October,2024
DON002647,D00743,C016,2022-05-03,1755.0,Cheque,1,Completed,Telephone,FY2021,Q2,May,2022
DON002648,D00305,C004,2021-01-24,172.8,Direct Debit,0,Completed,Email,FY2020,Q1,January,2021
DON002649,D00712,C011,2024-06-03,208.2,PayPal,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON002650,D01375,C013,2021-11-01,582.0,Credit Card,0,Completed,Telephone,FY2021,Q4,November,2021
DON002651,D00341,C022,2023-10-19,1644.0,Credit Card,0,Completed,Recurring,FY2023,Q4,October,2023
DON002652,D00421,C001,2021-11-03,77.6,Bank Transfer,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON002653,D00993,C022,2023-09-16,40.65,Cash,0,Completed,Recurring,FY2023,Q3,September,2023
DON002654,D01933,C006,2020-08-31,11480.0,Cheque,1,Completed,Social Media,FY2020,Q3,August,2020
DON002655,D01569,C012,2022-12-20,29.95,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON002656,D00762,C003,2022-06-25,1000.0,Credit Card,1,Completed,Telephone,FY2021,Q2,June,2022
DON002657,D00135,C003,2022-05-19,193.0,Bank Transfer,0,Completed,Telephone,FY2021,Q2,May,2022
DON002658,D00750,C006,2020-09-06,222.5,Direct Debit,1,Completed,Social Media,FY2020,Q3,September,2020
DON002659,D00887,C027,2022-06-03,1920.0,PayPal,0,Completed,Email,FY2021,Q2,June,2022
DON002660,D00598,C024,2020-09-04,94000.0,Cheque,0,Completed,Telephone,FY2020,Q3,September,2020
DON002661,D01209,C025,2024-04-12,58700.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON002662,D01577,C017,2024-06-03,1306.0,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON002663,D01384,C010,2021-05-04,1225.0,Credit Card,1,Completed,Direct Mail,FY2020,Q2,May,2021
DON002664,D00774,C015,2024-05-17,14140.0,Direct Debit,0,Completed,Corporate,FY2023,Q2,May,2024
DON002665,D00811,C030,2024-10-14,199000.0,Credit Card,0,Completed,Online,FY2024,Q4,October,2024
DON002666,D01046,C021,2023-10-07,52.8,Bank Transfer,1,Completed,Email,FY2023,Q4,October,2023
DON002667,D00001,C008,2022-10-24,12.2,Cheque,0,Completed,Event,FY2022,Q4,October,2022
DON002668,D01931,C010,2021-02-23,39200.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q1,February,2021
DON002669,D00276,C007,2020-03-02,19.05,Direct Debit,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON002670,D01080,C020,2020-09-30,544.0,Cheque,1,Completed,Direct Mail,FY2020,Q3,September,2020
DON002671,D01517,C016,2022-05-29,7120.0,Direct Debit,1,Completed,Telephone,FY2021,Q2,May,2022
DON002672,D01408,C016,2022-06-26,53.4,Direct Debit,0,Completed,Telephone,FY2021,Q2,June,2022
DON002673,D01480,C030,2024-10-13,226.5,Credit Card,0,Failed,Online,FY2024,Q4,October,2024
DON002674,D00498,C022,2023-10-15,2860.0,Cheque,0,Completed,Recurring,FY2023,Q4,October,2023
DON002675,D00063,C021,2023-09-29,5000.0,Bank Transfer,0,Completed,Email,FY2023,Q3,September,2023
DON002676,D01769,C004,2021-01-19,48.4,Credit Card,0,Completed,Email,FY2020,Q1,January,2021
DON002677,D01858,C028,2024-10-08,41.8,Direct Debit,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON002678,D00914,C009,2020-06-23,128.4,Cheque,1,Completed,Social Media,FY2019,Q2,June,2020
DON002679,D00553,C019,2020-07-31,68800.0,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON002680,D01967,C009,2020-06-13,3020.0,PayPal,0,Completed,Social Media,FY2019,Q2,June,2020
DON002681,D00130,C030,2024-10-17,107000.0,Bank Transfer,0,Completed,Online,FY2024,Q4,October,2024
DON002682,D01375,C025,2024-03-09,29100.0,Credit Card,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002683,D01785,C017,2024-06-06,298.5,Direct Debit,1,Completed,Online,FY2023,Q2,June,2024
DON002684,D00031,C019,2020-08-13,298.4,Direct Debit,1,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002685,D01903,C029,2023-06-12,229.6,Bank Transfer,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON002686,D00951,C010,2021-03-08,830.0,Cheque,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON002687,D00861,C027,2022-06-14,65200.0,PayPal,0,Completed,Email,FY2021,Q2,June,2022
DON002688,D00683,C012,2022-12-27,24.6,Credit Card,1,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON002689,D00926,C027,2022-04-19,78.8,Bank Transfer,0,Completed,Email,FY2021,Q2,April,2022
DON002690,D00530,C008,2022-12-10,64000.0,PayPal,0,Refunded,Event,FY2022,Q4,December,2022
DON002691,D00754,C024,2020-10-30,20.35,Direct Debit,1,Completed,Telephone,FY2020,Q4,October,2020
DON002692,D01214,C022,2023-11-18,43.65,Credit Card,1,Completed,Recurring,FY2023,Q4,November,2023
DON002693,D00073,C007,2020-05-28,25000.0,Direct Debit,1,Completed,Direct Mail,FY2019,Q2,May,2020
DON002694,D00037,C017,2024-06-24,48.8,Credit Card,0,Completed,Online,FY2023,Q2,June,2024
DON002695,D01443,C010,2021-03-20,106.8,Bank Transfer,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON002696,D00301,C014,2022-07-29,317.5,Credit Card,0,Completed,Corporate,FY2022,Q3,July,2022
DON002697,D00066,C004,2021-04-18,3080.0,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON002698,D01364,C015,2024-06-27,100.6,Credit Card,0,Completed,Corporate,FY2023,Q2,June,2024
DON002699,D01239,C024,2020-11-14,398.0,Direct Debit,0,Completed,Telephone,FY2020,Q4,November,2020
DON002700,D01563,C021,2023-09-05,1350.0,Direct Debit,1,Completed,Email,FY2023,Q3,September,2023
DON002701,D01319,C016,2022-04-27,36650.0,Cheque,1,Refunded,Telephone,FY2021,Q2,April,2022
DON002702,D00549,C029,2023-09-26,12000.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON002703,D00383,C015,2024-07-03,32850.0,Cheque,0,Completed,Corporate,FY2024,Q3,July,2024
DON002704,D01777,C029,2023-09-04,308.8,Direct Debit,1,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON002705,D01722,C025,2024-03-16,7400.0,Bank Transfer,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002706,D00954,C010,2021-05-14,1632.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q2,May,2021
DON002707,D01663,C001,2021-11-09,11040.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON002708,D00665,C026,2022-11-30,160.5,Cheque,1,Completed,Telephone,FY2022,Q4,November,2022
DON002709,D01278,C011,2024-06-19,366.0,Cash,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON002710,D01256,C029,2023-07-09,14240.0,Credit Card,1,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON002711,D00139,C001,2021-12-02,228.5,Cash,0,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON002712,D01554,C013,2021-08-16,44000.0,Credit Card,0,Completed,Telephone,FY2021,Q3,August,2021
DON002713,D01335,C011,2024-07-01,22.4,Cash,1,Completed,Direct Mail,FY2024,Q3,July,2024
DON002714,D00709,C026,2022-11-06,191.2,PayPal,0,Completed,Telephone,FY2022,Q4,November,2022
DON002715,D01387,C012,2022-12-30,102.0,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON002716,D01934,C019,2020-07-31,184.5,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON002717,D01184,C009,2020-05-30,61800.0,Credit Card,0,Completed,Social Media,FY2019,Q2,May,2020
DON002718,D00979,C003,2022-08-06,189.0,Direct Debit,0,Completed,Telephone,FY2022,Q3,August,2022
DON002719,D01885,C029,2023-10-07,6040.0,Credit Card,1,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON002720,D01404,C022,2023-11-22,72.45,Credit Card,1,Completed,Recurring,FY2023,Q4,November,2023
DON002721,D00387,C012,2022-12-31,384.5,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON002722,D00460,C028,2024-09-26,142.0,Bank Transfer,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON002723,D01193,C025,2024-04-06,55.8,Cheque,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON002724,D01288,C019,2020-08-06,548.0,PayPal,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002725,D01600,C019,2020-08-20,108.15,Credit Card,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002726,D01843,C019,2020-08-23,24.5,Direct Debit,1,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON002727,D01275,C029,2023-07-13,57.2,PayPal,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON002728,D01178,C029,2023-08-13,25.6,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON002729,D00177,C026,2022-11-24,254.4,Credit Card,1,Completed,Telephone,FY2022,Q4,November,2022
DON002730,D00310,C025,2024-03-08,651.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002731,D00651,C027,2022-05-04,2730.0,Direct Debit,0,Failed,Email,FY2021,Q2,May,2022
DON002732,D00855,C027,2022-05-24,38600.0,Bank Transfer,0,Completed,Email,FY2021,Q2,May,2022
DON002733,D00068,C023,2023-08-13,14100.0,Direct Debit,0,Completed,Event,FY2023,Q3,August,2023
DON002734,D01775,C014,2022-06-22,61.8,Cheque,0,Completed,Corporate,FY2021,Q2,June,2022
DON002735,D00168,C011,2024-06-28,765000.0,Credit Card,0,Refunded,Direct Mail,FY2023,Q2,June,2024
DON002736,D00134,C016,2022-04-14,21.65,Credit Card,1,Completed,Telephone,FY2021,Q2,April,2022
DON002737,D01604,C017,2024-05-30,104800.0,Cheque,0,Completed,Online,FY2023,Q2,May,2024
DON002738,D01921,C025,2024-03-23,54900.0,Credit Card,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002739,D01499,C024,2020-09-20,72.15,Cheque,0,Completed,Telephone,FY2020,Q3,September,2020
DON002740,D01995,C027,2022-07-02,69.3,PayPal,0,Completed,Email,FY2022,Q3,July,2022
DON002741,D01596,C022,2023-09-24,730.0,Credit Card,1,Completed,Recurring,FY2023,Q3,September,2023
DON002742,D01232,C014,2022-03-04,10.0,Direct Debit,1,Completed,Corporate,FY2021,Q1,March,2022
DON002743,D01211,C013,2021-10-04,139.6,Bank Transfer,1,Completed,Telephone,FY2021,Q4,October,2021
DON002744,D01801,C002,2024-08-25,45.7,PayPal,0,Completed,Recurring,FY2024,Q3,August,2024
DON002745,D01973,C019,2020-07-12,408500.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON002746,D00395,C025,2024-03-11,114.3,Credit Card,0,Completed,Direct Mail,FY2023,Q1,March,2024
DON002747,D00682,C025,2024-04-11,177.3,Bank Transfer,1,Completed,Direct Mail,FY2023,Q2,April,2024
DON002748,D00421,C014,2022-03-22,58.2,Cash,1,Completed,Corporate,FY2021,Q1,March,2022
DON002749,D00013,C003,2022-09-26,301500.0,Credit Card,0,Refunded,Telephone,FY2022,Q3,September,2022
DON002750,D01618,C019,2020-07-20,8200.0,PayPal,0,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON002751,D00964,C005,2022-12-05,39.3,PayPal,0,Completed,Corporate,FY2022,Q4,December,2022
DON002752,D00944,C030,2024-11-20,539.0,Direct Debit,0,Completed,Online,FY2024,Q4,November,2024
DON002753,D01463,C021,2023-08-28,232.0,Direct Debit,0,Completed,Email,FY2023,Q3,August,2023
DON002754,D01963,C023,2023-07-02,151.2,Bank Transfer,0,Completed,Event,FY2023,Q3,July,2023
DON002755,D01635,C004,2021-04-21,48.0,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON002756,D01548,C026,2022-11-18,4220.0,Bank Transfer,1,Completed,Telephone,FY2022,Q4,November,2022
DON002757,D00781,C024,2020-10-09,4760.0,Credit Card,0,Completed,Telephone,FY2020,Q4,October,2020
DON002758,D01478,C016,2022-04-30,10.0,Bank Transfer,0,Completed,Telephone,FY2021,Q2,April,2022
DON002759,D01952,C029,2023-06-20,167.4,Credit Card,1,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON002760,D00423,C009,2020-08-31,98.25,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON002761,D00639,C026,2022-12-14,326.5,Bank Transfer,0,Completed,Telephone,FY2022,Q4,December,2022
DON002762,D00967,C009,2020-08-02,54100.0,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON002763,D01297,C030,2024-11-17,291.0,Cash,0,Completed,Online,FY2024,Q4,November,2024
DON002764,D00341,C024,2020-11-22,41.1,Bank Transfer,0,Completed,Telephone,FY2020,Q4,November,2020
DON002765,D00901,C021,2023-10-10,180.3,Direct Debit,0,Completed,Email,FY2023,Q4,October,2023
DON002766,D01254,C021,2023-09-22,111.2,Direct Debit,0,Completed,Email,FY2023,Q3,September,2023
DON002767,D00669,C020,2020-12-26,204.5,Bank Transfer,0,Completed,Direct Mail,FY2020,Q4,December,2020
DON002768,D00816,C017,2024-07-08,3900.0,Credit Card,0,Completed,Online,FY2024,Q3,July,2024
